ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
425;2000;0;0.0105702;0.3934759;0.1206047;3.3952410;0.3977484
426;1995;0;0.0061828;0.4600050;0.0312716;1.8393920;0.4452952
426;1996;0;-0.0031812;0.4344249;0.0582601;1.7932810;0.4627773
426;1997;0;-0.0419009;0.4944495;0.0453688;2.3838030;0.3606000
426;1998;0;-0.0665724;0.4750691;0.0253638;2.8066100;0.2897733
427;1995;0;-0.0112432;0.1512872;0.0242418;0.8385818;0.1369883
427;1996;0;0.0016539;0.1422237;0.0515971;0.7185390;0.1424073
427;1997;0;-0.0443260;0.1531805;0.0516711;1.0286640;0.1245669
427;1998;0;-0.0053469;0.1702410;0.0680611;1.7785100;0.1677143
427;1999;0;0.1347543;0.2028527;0.0355287;2.0312050;0.0861826
427;2000;0;-0.0071161;0.2604874;0.0393425;1.3531020;0.1406566
428;1995;0;0.4239406;0.1841400;0.0526387;0.3592028;0.2530759
428;1996;0;0.4639415;0.2042895;0.0533804;0.4861589;0.2603613
428;1997;0;0.3973140;0.2164004;0.0593196;0.7809127;0.2741430
428;1998;0;0.4233165;0.2084888;0.0485459;0.7589323;0.2888079
428;1999;0;0.3209733;0.1918748;0.0451559;0.4936744;0.2266091
428;2000;0;0.3276365;0.2250086;0.0666656;0.5190897;0.2433003
428;2001;0;0.3319368;0.2213509;0.0469970;0.5261568;0.2530610
428;2002;0;0.3424449;0.2439622;0.0399715;0.7664075;0.2523182
428;2003;0;0.3652278;0.2711467;0.0600474;1.1925530;0.2212417
428;2004;0;0.3173067;0.2826307;0.0435489;1.4422320;0.2485669
429;1995;0;0.3097992;0.5248385;0.0629306;1.3841830;0.3606675
429;1996;0;0.1844751;0.5754060;0.0511698;1.9629250;0.3057027
429;1997;0;0.2410313;0.6233987;0.0668882;3.8910550;0.3389919
429;1998;0;0.0636589;0.2497249;0.0460883;0.6559338;0.2614262
429;1999;0;0.0628904;0.3526993;0.0689746;0.7590938;0.2922152
430;1995;0;0.1424634;0.3538167;0.0659106;2.9072200;0.3401910
430;1996;0;0.1759313;0.3914885;0.0541523;2.9993810;0.3486264
430;1997;0;0.1821453;0.3733740;0.0527266;2.4609780;0.3254926
430;1998;0;0.1044746;0.3212473;0.0407921;2.2516560;0.3154031
430;1999;0;0.1414832;0.3427745;0.0328514;4.3033820;0.2648705
430;2000;0;0.1194326;0.2915705;0.0329821;1.8902040;0.2771951
430;2001;0;0.2487871;0.1866956;0.0280762;1.7283390;0.2547354
430;2002;0;0.2624146;0.1059664;0.0398228;1.0336270;0.2906214
430;2003;0;0.2914467;0.1405625;0.0423592;1.7498320;0.2766477
431;1999;0;0.0783199;0.2772783;0.0645573;1.8923010;0.2990261
431;2000;0;0.0443455;0.2829607;0.0689040;1.4798960;0.4348117
431;2002;0;0.0657603;0.3152283;0.0528780;1.7357750;0.3173621
431;2003;0;0.0870811;0.3263336;0.0543923;2.1928070;0.3199461
431;2004;0;0.1021250;0.4250884;0.0758277;2.6744190;0.4415912
432;1996;0;0.2870859;0.0258839;0.0583514;0.8990563;0.4166657
432;1997;0;0.2882597;0.0070642;0.0423264;0.7567737;0.4174799
432;1998;0;0.2134305;0.0616791;0.0573362;1.2332920;0.4487793
432;1999;0;0.2078220;0.1504933;0.0564239;1.1345980;0.3899518
432;2000;0;0.1166492;0.1506418;0.0571087;1.4358920;0.3775070
432;2001;0;0.1263271;0.1927910;0.0488823;1.3039090;0.3629335
432;2002;0;0.1973844;0.0490053;0.0576341;0.7224607;0.3623617
432;2003;0;0.1931332;0.1546720;0.0557259;1.0500360;0.3272565
432;2004;0;0.1917872;0.2211470;0.0527204;1.8921540;0.3416797
433;1995;0;0.2329228;-0.4407566;0.0685248;0.4661769;0.2069114
433;1996;0;0.1965347;-0.4611600;0.0423010;0.4269364;0.2334981
433;1997;0;0.1990083;-0.5364248;0.0558046;0.5617926;0.2242298
433;1998;0;0.2245341;-0.2041677;0.0776646;0.7716460;0.2028768
433;1999;0;0.2560051;-0.1054583;0.0514895;1.0268720;0.2596340
433;2000;0;0.2628551;-0.0126289;0.0558041;1.6029170;0.2087345
433;2001;0;0.2677585;0.0353324;0.0620095;1.0122060;0.1901507
434;2002;0;-0.0343374;0.0369465;0.0292613;0.4792551;0.1210552
434;2003;0;-0.0694911;-0.0155405;-0.0235907;0.3143245;0.1282136
435;1995;0;-0.0412078;-0.1841976;0.0301255;0.5880268;0.2860575
435;1996;0;-0.0599803;-0.0834213;0.0307750;0.5163936;0.3071720
435;1997;0;-0.0460014;-0.1104031;0.0549087;0.5773908;0.2876611
435;1998;0;-0.1222748;-0.0384113;0.0195004;0.2353805;0.2465809
435;1999;0;-0.1061909;-0.0083788;0.0332941;0.2125713;0.2663270
435;2000;0;-0.1059597;0.0152154;0.0278479;0.2827789;0.2888733
435;2001;0;0.0081912;-0.0236490;0.0052160;0.1251882;0.1655914
435;2002;0;-0.0269388;-0.1609432;0.0285910;0.0799170;0.2136292
435;2003;0;0.0175598;-0.1326142;0.0319666;0.0980173;0.2045415
435;2004;0;-0.0395568;-0.2344605;0.0022753;0.0804053;0.2278571
436;1998;0;0.1199622;0.6015995;0.0608926;1.9468730;0.2781119
437;1998;0;0.1968857;0.1861017;0.0221028;0.2605410;1.1903320
437;1999;0;0.1996639;0.1894399;0.0514316;0.1350384;1.1482430
437;2000;0;0.1437889;0.1923531;0.0331715;0.2191553;1.1271110
437;2001;0;0.1351951;0.1921022;0.0535832;0.5070360;1.0006570
437;2002;0;0.1896994;0.2272627;0.0527442;0.1614805;0.9626184
437;2003;0;0.1761689;0.2706030;0.0632844;0.4634506;1.1696170
437;2004;0;0.1797532;0.3037005;0.0612037;0.8949890;1.1711330
438;1997;0;0.0171757;0.0301365;0.0592086;3.3349080;0.2781907
438;1998;0;0.0909857;0.1370244;0.0691977;4.5093980;0.2706744
438;1999;0;0.0135267;0.0446012;0.0475968;1.9768310;0.1592254
438;2000;0;0.1489038;0.1311232;0.0794578;3.8469610;0.2287721
438;2001;0;-0.0829085;0.0950571;0.0552059;2.7818710;0.1672544
438;2002;0;0.0448017;0.1465402;0.0585678;1.4750070;0.1927465
438;2003;0;0.0810348;0.1342832;0.0362945;1.6100900;0.1681841
439;1995;0;0.2035643;-0.7369868;0.0427249;1.6702910;0.3992226
439;1996;0;0.2925557;-0.5011187;0.0828780;2.9141320;0.4038887
440;1995;0;-0.0702456;0.2273254;0.0176455;0.8908749;0.1064337
440;1996;0;-0.0365649;0.2365392;0.0445108;1.1084240;0.1000108
440;1997;0;-0.0629072;0.2432619;0.0449961;1.2621240;0.1029219
440;1998;0;-0.1460388;0.1844126;0.0259887;1.0521240;0.0919015
440;1999;0;-0.1093939;0.1812543;0.0462886;0.9953583;0.0946252
440;2000;0;-0.1178702;0.1736979;0.0345125;1.0044470;0.1034689
440;2001;0;-0.1302693;0.1559555;-0.0063645;0.7985522;0.1073711
440;2002;0;-0.0980342;0.1591535;0.0392097;0.7070833;0.1090097
440;2003;0;-0.0067945;0.1763308;0.0266185;0.7521148;0.1014390
440;2004;0;-0.0002025;0.2032734;0.0347448;0.9721259;0.1086661
441;1995;0;0.0667859;0.1661376;0.0754500;0.8435524;0.2835721
441;1996;0;0.0724969;0.1161134;0.0657921;1.0140220;0.2224610
441;1997;0;0.1326658;0.1179619;0.0587421;1.1999730;0.2350397
441;1998;0;0.1680546;0.1211015;0.0489388;0.7887006;0.2465394
441;1999;0;0.1604620;0.1614806;0.0576031;0.9148877;0.2523786
441;2000;0;0.1232731;0.1956508;0.0670575;1.8924010;0.2750196
441;2001;0;0.0796291;0.2539546;0.0687192;2.9880260;0.2999635
441;2003;0;0.1747800;0.1604037;0.0376682;0.9703922;0.2317196
441;2004;0;0.2088403;-0.0623044;0.0238671;0.6458434;0.2689218
442;1995;0;0.2489645;0.2473102;0.0363238;2.0856360;0.2576592
442;1996;0;0.2952073;0.2566841;0.0485256;3.5317950;0.2648216
442;1997;0;0.2053450;0.2179989;0.0052025;2.1828630;0.2022310
442;1998;0;0.1943820;-0.1773455;-0.0127619;2.8819910;0.2575359
443;1997;0;0.1562017;0.1550632;0.0732362;0.9564639;0.2373239
443;1998;0;0.2080414;0.2581245;0.0738354;1.9852920;0.3306672
443;1999;0;0.2440447;0.2535931;0.0790627;1.6486890;0.3489122
443;2000;0;0.1952475;0.2735469;0.0806746;1.3719470;0.3166281
443;2001;0;0.2135596;0.2787469;0.0595361;2.1526870;0.3372108
443;2002;0;0.2817977;0.4273791;0.0823918;2.7550350;0.3696957
443;2003;0;0.2950030;0.3428110;0.0576116;2.2679630;0.3185177
443;2004;0;0.3272924;0.4420605;0.0620244;2.4668090;0.3810074
444;1999;0;-0.1443011;0.0584825;0.0239188;0.3852293;0.0991054
444;2000;0;-0.0814200;0.0279945;0.0254909;0.3339430;0.1316353
444;2001;0;-0.0135839;0.0348288;0.0396683;0.2599560;0.1216804
444;2002;0;-0.0007949;-0.0113784;0.0320733;0.1502227;0.1188074
444;2003;0;0.0254052;-0.0365780;0.0188483;0.1914283;0.1249081
444;2004;0;0.0608650;-0.0248998;0.0372488;0.2488375;0.1304274
445;2000;0;-0.0077480;0.1568228;0.0499951;0.5171002;0.1847210
445;2001;0;0.0753898;0.1593313;0.0647179;0.4347267;0.1664941
445;2002;0;0.0135005;0.1291887;0.0516293;0.4385135;0.1280456
445;2003;0;0.0366338;0.1294241;0.0372129;0.4199984;0.1404265
445;2004;0;0.0730928;0.1380753;0.0455261;0.5136752;0.1609368
446;1995;0;0.0098277;0.3807739;0.0503009;1.6744240;0.2168503
446;1996;0;-0.0270609;0.3867807;0.0706154;1.9720560;0.2340208
446;1997;0;0.0121053;0.4349203;0.0734873;3.3669960;0.2353795
446;1998;0;0.0014490;0.5090934;0.0718617;3.2867460;0.2536569
446;1999;0;0.0059794;0.4835191;0.0951182;4.1291030;0.2928104
446;2000;0;-0.0382202;0.4372150;0.0887577;2.8287540;0.2947470
446;2001;0;-0.0672500;0.4180900;0.0806500;2.8807090;0.2690077
446;2002;0;-0.0252516;0.4378295;0.0780068;2.9527240;0.2660164
446;2003;0;0.0008808;0.4767198;0.0818696;2.9742260;0.2633740
446;2004;0;-0.0974674;0.4495271;0.0706675;2.3597300;0.2565568
447;1998;0;0.1709009;0.1056407;0.0476508;0.1311928;0.3246734
447;1999;0;0.1228493;0.0563173;0.0371279;0.0932429;0.3581288
447;2000;1;0.1069628;0.0352543;0.0114603;0.0501947;0.2750668
448;1995;0;0.1835822;0.3488525;0.0565156;2.5480210;0.2659303
448;1996;0;0.1913935;0.3997270;0.0721114;3.3425350;0.2718047
448;1997;0;0.2066640;0.3584228;0.0696362;3.0753340;0.2730654
448;1998;0;0.2112387;0.3953507;0.0810413;2.8028960;0.4116634
448;1999;0;0.1783675;0.3681943;0.0706826;2.0582400;0.2873008
448;2000;0;0.2181497;0.3607654;0.0689285;1.2904030;0.2670706
448;2001;0;0.0687028;0.3498341;0.0586752;1.5490290;0.2793417
448;2002;0;0.0915718;0.2842035;0.0513029;1.5482830;0.2963561
448;2003;0;0.1669394;0.2580280;0.0548433;1.1615290;0.2706060
448;2004;0;0.2035100;0.2371085;0.0524480;1.3828020;0.3007917
449;1997;0;0.2260596;-0.0047497;0.0619449;6.3655220;0.1814112
449;1998;0;0.1817430;-0.1159582;-0.0239880;1.8057220;0.1489104
449;1999;0;0.1365397;-0.2955360;0.0074898;1.6260280;0.1499555
449;2000;0;0.2521072;-0.2482703;0.0575755;2.7161580;0.1876908
449;2001;0;0.2225248;-0.1839586;0.0582304;2.4660080;0.2095567
449;2002;0;0.2512702;-0.1813258;0.0418413;1.4056950;0.2003119
449;2003;0;0.2691114;-0.1534913;0.0333793;1.5137370;0.2054260
449;2004;0;0.2736385;-0.1516869;0.0283975;1.6511850;0.2309862
450;1995;0;0.0583621;0.0796762;0.0335811;0.2320463;0.1285069
450;1996;0;0.0669941;0.0888602;0.0260974;0.2638066;0.1346631
450;1997;0;0.0984836;0.1221018;0.0370006;0.2664538;0.1438290
450;1998;0;0.0380519;0.0782374;0.0299880;0.3306842;0.1024718
450;1999;0;-0.0045166;0.0876741;0.0451734;0.3145941;0.0999039
450;2000;0;-0.0270932;0.0818053;0.0295710;0.3101082;0.1208423
451;1999;0;0.2687812;0.4996958;0.0722317;2.7620100;0.4173901
451;2000;0;0.3628859;0.5501438;0.0834620;3.0818930;0.4540345
451;2001;0;0.3880022;0.5453990;0.0844871;3.5365770;0.4505532
451;2002;0;0.4247456;0.5331944;0.1005089;3.4527650;0.4699959
451;2003;0;0.4769792;0.5361623;0.0856196;4.2940010;0.4749660
452;2004;0;0.0660477;0.2146201;0.0277777;0.6344511;0.1479549
453;1995;0;0.0510025;0.1417079;0.0564059;2.6316070;0.1701676
453;1996;0;0.0565119;0.1263072;0.0517541;2.2341390;0.1813284
453;1997;0;0.0517179;0.1737630;0.0471391;1.9273440;0.1838026
453;1998;0;0.0669918;0.0980840;-0.1109838;1.3805690;0.1499529
453;1999;0;0.0073539;0.1207538;0.0690609;1.6277860;0.2003410
453;2000;0;-0.0025682;0.2020906;0.0945954;2.5390920;0.2645646
453;2001;0;0.0173143;0.2097888;0.0293945;1.3983220;0.1498934
453;2002;0;-0.0109537;0.1882788;0.0400998;1.2833920;0.0986006
453;2003;0;-0.0318879;0.2019756;0.0507898;1.4633080;0.1069354
453;2004;0;0.0471418;0.2700942;0.0676212;1.8715190;0.1266477
454;2001;0;0.0967223;0.1159107;0.0380403;0.4632314;0.1387170
454;2002;0;0.1122153;0.0480982;0.0294951;0.4215437;0.1325888
454;2003;0;0.1570582;0.0650801;0.0637311;0.8506595;0.1883494
454;2004;0;0.1871817;0.0950416;0.0586618;0.8416867;0.2339490
455;1995;0;0.3142923;0.4970516;0.0611804;2.4520480;0.5044274
455;1996;0;0.3267146;0.5051799;0.0692387;2.4306500;0.5367532
455;1997;0;0.2587474;0.4594168;0.0720324;2.8350760;0.5453672
455;1998;0;0.3163470;0.3811239;0.0645744;3.3152020;0.4939297
455;1999;0;0.2632435;0.3317528;0.0731222;1.6146150;0.5561545
455;2000;0;0.2747376;0.2822802;0.0569715;1.1822710;0.5018345
455;2001;0;0.3032536;0.2796690;0.0500706;1.2841810;0.4537024
455;2002;0;0.3326887;0.2987705;0.0541257;0.9245636;0.4692702
455;2003;0;0.3478936;0.3037922;0.0687931;1.9529000;0.4749185
455;2004;0;0.3126321;0.2927012;0.0821527;2.4319960;0.4918068
456;1995;0;0.0480195;0.4207253;0.0646047;1.7069480;0.1465138
456;1997;0;0.0412664;0.3017553;0.0611848;1.0021940;0.0996504
456;1998;0;0.0372641;0.3105056;0.0505079;1.0063000;0.0861968
456;1999;0;0.0019720;0.3078200;0.0321103;0.6274017;0.0977834
456;2000;0;-0.0263560;0.3079243;0.0393126;0.4229699;0.1071948
456;2001;0;-0.0426944;0.3081755;0.0447651;0.5663808;0.1097451
456;2002;0;-0.0020462;0.3074590;0.0444302;0.6020986;0.1210817
456;2003;0;0.0103205;0.3365596;0.0451010;0.7049185;0.1193467
456;2004;0;0.0258821;0.3198884;0.0464342;0.8797993;0.1033100
457;1995;0;0.2804882;0.0531182;0.0527031;0.3361496;0.3680721
457;1997;0;0.2957472;0.0773995;0.0451948;0.2348552;0.3608057
458;1996;0;0.3359880;-0.2377103;0.0504874;2.6449740;0.3678294
458;1997;0;0.3097736;-0.2567368;0.0034948;0.8211498;0.3028090
458;1998;0;0.2136025;-0.3705383;0.0295674;0.6027412;0.3121110
458;1999;0;0.2024803;-0.3569033;0.0374264;1.0694230;0.3193030
458;2000;0;0.2081404;-0.3294983;0.0398832;1.2218290;0.3204115
458;2001;0;0.5026650;0.1100718;0.0483903;3.2275690;0.2114066
459;1995;1;-0.0440671;-0.2579250;0.0503978;0.3096173;0.1756044
460;1995;0;0.0231575;0.1260808;0.0612051;0.4294738;0.1239062
460;1996;0;0.0099755;0.1161832;0.0314306;0.2462856;0.1210233
460;1997;0;0.0077465;0.0977379;0.0314366;0.2295280;0.1184125
460;1998;0;0.0147064;0.0793792;0.0394237;0.2990745;0.1247496
460;1999;0;-0.0237329;0.0994537;0.0437808;0.3984250;0.1622134
460;2000;0;-0.1041908;0.0729097;0.0516406;0.4842530;0.1804133
460;2001;0;0.0242700;0.0829497;0.0412990;0.3230965;0.1578901
460;2002;0;0.0471856;0.1201318;0.0469275;0.2857737;0.1645886
460;2003;0;0.0560000;0.1043299;0.0333433;0.3290350;0.1544659
460;2004;0;0.0360984;0.1020982;0.0499401;0.2894091;0.1882475
461;1999;0;-0.0730646;0.1347819;0.0433660;0.4458457;0.1486213
461;2000;0;-0.0828429;0.0627154;0.0333372;0.4232247;0.1741163
461;2001;0;-0.0865446;0.0850356;0.0501137;0.3812794;0.1449304
461;2002;0;-0.1114052;0.0696583;0.0481973;0.4704930;0.1243231
461;2003;0;-0.0016239;0.0777333;0.0449132;0.5345064;0.1320133
461;2004;0;-0.0564489;0.0764051;0.0611319;0.5277346;0.1616679
462;2000;0;-0.0369092;0.1348341;0.0407205;0.6361310;0.2036158
462;2001;0;-0.0486816;0.1096583;0.0425960;0.4562001;0.1023183
462;2002;0;-0.2968255;0.0254288;0.0312314;0.2372506;0.1038138
462;2003;0;0.0539575;0.0367746;0.0428745;0.4889174;0.1256428
462;2004;0;0.0295454;0.0562560;0.0363567;0.5273145;0.1378105
463;1995;0;0.0978386;0.2505340;0.0550870;0.8196788;0.3561062
463;1996;0;0.0311838;0.1693311;0.0535872;0.6879661;0.2865909
463;1997;0;0.0479029;0.2117278;0.0608111;1.1299360;0.2945464
463;1998;0;0.1045879;0.2303749;0.0520805;0.7832661;0.3163100
463;1999;0;0.0701507;0.2624751;0.0534478;0.6683722;0.2558367
463;2000;0;0.0168022;0.3005090;0.0636119;1.0361560;0.2627804
463;2001;0;-0.0056705;0.1710913;0.0487142;0.8816119;0.2358438
463;2002;0;0.1316402;0.0666063;0.0381615;0.7019958;0.1442439
463;2003;0;0.0124682;0.1415252;0.0452401;1.0815800;0.2533729
463;2004;0;0.0492539;0.1508057;0.0509506;1.2232050;0.2584939
464;1995;0;0.2430030;-0.1941156;0.0481966;0.0826691;0.2601849
464;1996;0;0.4518132;-0.2423582;0.0409956;0.2970417;0.3628801
464;1997;0;0.3514930;-0.1621077;0.0559882;0.9456638;0.4084053
464;1998;0;0.3409331;-0.0493986;0.0742568;0.5981399;0.3157418
464;1999;0;0.3634351;0.0598131;0.0427086;0.4678084;0.2532520
464;2000;0;0.3686054;0.0948231;0.0376460;0.3078795;0.2589422
464;2001;0;0.3491898;0.0718153;0.0296839;0.3901692;0.2233920
464;2002;0;0.3426109;0.0330251;0.0348385;0.2045166;0.2675512
464;2003;0;0.3042059;0.0623676;0.0454590;0.5170310;0.2996076
465;1995;0;-0.0043067;0.1430275;0.0646650;0.8964763;0.1505553
465;1996;0;-0.0404506;0.1272761;0.0586149;0.9313690;0.1601215
465;1997;0;-0.0503793;0.1195369;0.0446718;1.0218980;0.1282816
465;1998;0;-0.0247729;0.1190706;0.0466134;0.9027761;0.1412453
465;1999;0;0.0106373;0.1261510;0.0548331;0.7409868;0.1360479
465;2000;0;0.0030342;0.1317402;0.0694028;0.8728105;0.1855277
465;2001;0;-0.0159609;0.1306555;0.0547072;0.7242658;0.1910457
465;2002;0;0.0147027;0.1289968;0.0635213;0.8391725;0.1770569
465;2003;0;0.0249075;0.1442861;0.0627180;0.7564119;0.1753350
465;2004;0;0.0110172;0.1434027;0.0633451;0.8297422;0.1875397
466;1995;0;0.0843181;0.1568069;0.0607163;0.6564027;0.1470786
466;1996;0;0.0746288;0.0939750;0.0503894;0.3497598;0.1700445
466;1997;0;0.0302407;0.0967237;0.0389892;0.4622380;0.2859811
467;1999;0;0.2362160;-0.2023268;-0.0063934;0.1018863;0.2701590
467;2000;0;-0.3283717;-0.5696750;0.0159036;0.0640097;0.3876360
468;1995;0;0.0672228;0.1538926;0.0546114;0.9948579;0.1309631
468;1996;0;0.0722791;0.1634397;0.0633969;0.9405147;0.1402808
468;1997;0;0.0000804;0.1632659;0.0393973;0.9806558;0.1170120
468;1998;0;0.0846080;0.2029581;0.0360210;0.6035966;0.1614968
468;1999;0;0.0892383;0.2201440;0.0490716;0.7197316;0.2043560
468;2000;0;0.1043766;0.2200638;0.0368984;0.6646198;0.2526494
468;2001;0;0.0415986;0.1607495;0.0024771;0.6426100;0.1702570
468;2002;0;0.0297566;0.1419095;0.0455663;0.6373246;0.2211781
468;2003;0;0.1163305;0.2141660;0.0239699;0.9675656;0.2705587
468;2004;0;0.1402065;0.2190774;0.0333870;1.2519600;0.3267518
469;1998;0;0.2334298;0.6475325;0.0424434;3.3098570;0.3006450
469;1999;0;0.3001633;0.6126913;0.0696344;3.2909910;0.3197643
469;2000;0;0.2436265;0.7005520;0.0601275;2.0583020;0.3026542
469;2001;0;0.2645731;0.7185973;0.0389966;2.6743410;0.2937113
469;2002;0;0.2178449;0.6193738;0.0572609;1.6068900;0.3248982
469;2003;0;0.2311087;0.6294355;0.0380094;2.0611080;0.4014375
469;2004;0;0.3615098;0.6405267;0.1071737;3.1480060;0.5296056
470;1995;0;0.0153118;0.0375218;0.0655570;1.1794600;0.1708952
470;1996;0;0.0349166;0.0486789;0.0600718;1.0545840;0.1517636
471;1995;1;0.2933405;-0.4816854;0.0824826;1.7309210;0.2484569
471;1997;0;0.2441867;-0.2226588;0.0629701;2.5979350;0.2539847
471;1998;0;0.2548250;-0.1291889;0.0569260;2.2158940;0.2175871
472;1995;0;0.0220967;-0.0502169;0.0323645;0.5502106;0.1704089
472;1996;0;0.0278624;-0.0195108;0.0599356;0.6461750;0.1944133
472;1997;0;0.0226531;-0.0375067;0.0213062;0.9526325;0.1568181
472;1998;0;0.0252780;-0.0162507;0.0301959;0.5397910;0.1469042
472;1999;0;0.0158516;0.0015392;0.0690447;0.7778103;0.2169032
472;2000;0;0.0029989;0.0886088;0.0829011;0.6445412;0.2243749
472;2001;0;0.0091982;0.1298699;0.0331171;0.8449481;0.1098589
472;2002;0;0.0126386;0.1658814;0.0864681;1.0771310;0.1555900
472;2003;0;0.0284833;0.2345838;0.0722607;1.6174050;0.1537882
473;1997;0;0.1990418;0.2356374;0.0457759;0.9737997;0.1785800
473;1998;0;0.2251302;0.2640316;0.0360890;0.6001475;0.1720257
473;1999;0;0.1731298;0.2430891;0.0352838;0.6730550;0.1691664
473;2000;0;0.2030081;0.2484653;0.0463903;1.1880200;0.1926082
473;2001;0;0.1978890;0.2903673;0.0397329;1.0512790;0.1946684
473;2002;0;0.1426245;0.2779654;0.0370738;0.7785443;0.1829094
473;2003;0;0.2811978;0.3169120;0.0451984;0.8983365;0.1785944
473;2004;0;0.2772202;0.3366530;0.0342179;1.2542000;0.1833102
474;1995;0;0.1262487;0.1313604;0.0441492;0.3612793;0.1786600
474;1996;0;0.1217107;0.1029817;0.0482577;0.3448074;0.1641782
474;1997;0;0.1029144;0.1301415;0.0484208;0.4907136;0.1357196
474;1998;0;0.1123623;0.1106953;0.0514874;0.3941027;0.0971176
474;1999;0;0.1788378;0.0943631;0.0333771;0.2132554;0.1129783
474;2000;0;0.0764044;0.0562671;0.0394808;0.2922166;0.1220295
474;2001;1;-0.0541359;-0.0303141;0.0290285;0.0898034;0.1070989
475;2001;0;-0.0283957;0.0768721;0.0428837;0.3845609;0.0872789
475;2002;0;-0.0562291;0.0583166;0.0296192;0.3940650;0.1128210
475;2003;0;-0.0533584;0.0738504;0.0315364;0.5004936;0.1132674
475;2004;0;-0.0089281;0.0876870;0.0603404;0.6262191;0.1202670
476;1999;0;-0.1044914;0.1715721;0.0399597;0.5336522;0.1900316
476;2000;0;0.0342440;0.1697987;0.0406451;0.6236711;0.2619283
476;2001;0;0.0125572;0.1788096;0.0349219;0.6336383;0.1476636
476;2002;0;-0.0024237;0.1577889;0.0057030;0.4725861;0.2446986
476;2003;0;0.0652665;0.1518024;0.0207783;0.6472933;0.2058518
476;2004;0;0.0525370;0.1512703;0.0495708;0.6989804;0.3248514
477;1995;0;0.1596426;0.1698708;0.0364665;1.3020970;0.3649714
477;1996;0;0.2489472;0.2016226;0.0451608;1.4384410;0.2774307
477;1997;0;0.2481954;0.2819883;0.0682496;2.1606120;0.3267594
477;1998;0;0.1661292;0.3545819;0.0513736;1.6968160;0.2340858
477;1999;0;0.2718561;0.0553918;0.0549695;1.2157200;0.3553948
477;2000;0;0.2668709;0.0930090;0.0508645;1.2640520;0.3485385
477;2001;0;0.2656362;0.0530085;0.0392105;0.7791194;0.2730916
477;2002;0;0.3027355;-0.1586586;0.0155708;0.7901403;0.2840583
477;2003;0;0.2824987;-0.2163500;0.0209894;0.9586740;0.2983863
477;2004;0;0.2704304;-0.1900196;0.0431976;1.2496090;0.3416829
478;1995;0;0.4025525;0.2813420;0.0943243;4.0562440;0.8608299
478;1996;0;0.4622362;0.2445994;0.0576785;1.8304120;0.6814148
478;1997;0;0.4253393;0.2411473;0.0604121;1.3745340;0.6505989
478;1998;0;0.3225971;0.1848179;0.0141903;0.4151532;0.6481143
479;1995;0;0.3135791;0.2869320;0.0762940;8.0855370;0.3305019
479;1996;0;0.4739271;0.2139267;0.0570028;28.3771800;0.2387164
479;1997;0;0.2910822;0.1744521;0.0688028;4.9721520;0.2882936
479;1998;0;0.2300446;0.1442810;0.0521246;3.3436270;0.2645602
479;1999;0;0.2267015;0.1678390;0.0570880;0.9902859;0.2504878
479;2000;0;0.2823176;0.1656602;0.0568275;1.7866220;0.2561871
479;2001;0;0.3164036;0.1951206;0.0438046;2.0794600;0.2770787
479;2002;0;0.3170702;0.2362426;0.0608463;1.9805490;0.3134362
479;2003;0;0.2922170;0.2253290;0.0594655;2.4428780;0.3137715
479;2004;0;0.3138011;0.2610740;0.0654546;1.8672670;0.3176242
480;1995;0;0.0523179;0.1939340;0.0312864;0.8080564;0.2114017
480;1996;0;0.0498523;0.1988231;0.0227064;0.9672850;0.2279167
480;1997;0;0.0337322;0.2209122;0.0301080;1.2166990;0.2132875
480;1998;0;-0.0257549;0.1332250;0.0438564;0.7957612;0.1845234
480;1999;0;0.0071210;0.1308514;0.0286829;0.5580280;0.1807166
480;2000;0;-0.0053714;0.0859625;0.0363327;0.2528804;0.3858241
480;2001;0;-0.0070786;0.1063465;0.0212717;0.2665268;0.1040372
480;2002;0;0.0096868;0.1032937;0.0436766;0.3090484;0.1357278
480;2003;0;-0.0224325;0.1158832;0.0538072;0.4424040;0.1581986
480;2004;0;-0.0318166;0.1034267;0.0629298;0.6235929;0.3747449
481;1995;0;0.0199296;0.1622845;0.0428529;0.5553674;0.2067986
481;1996;0;-0.0391837;0.1631560;0.0624263;0.6031012;0.1344237
481;1997;0;-0.0056588;0.1566008;0.0580562;0.7536628;0.1618603
